X,Y
-2.2540361576,42.9073059756
-2.24178691946,42.9072253307
-2.25414500365,42.8983015221
-2.15480996413,42.9966654989
-2.13027684765,42.996481283
-2.17946338929,42.9878403196
-2.15493361395,42.9876614259
-2.11813939794,42.9873832459
-2.0936102455,42.9871912471
-2.08134576014,42.9870932769
-2.155057207,42.9786573382
-2.14279418742,42.9785659534
-2.13053122541,42.978473255
-2.11826833891,42.9783792581
-2.09374274894,42.9781873278
-2.05695481564,42.9778896264
-2.14291950624,42.969561884
-2.11839722072,42.9693752555
-2.10613617617,42.9692799812
-2.1185260434,42.9603712383
-2.10626677846,42.960275998
-2.15542764583,42.9516449872
-2.14316997131,42.9515537013
-2.13091235427,42.951461103
-2.11865480698,42.9513672064
-2.18006296936,42.9428194113
-2.16780696243,42.9427307821
-2.1432951169,42.9425495877
-2.13103927995,42.9424570227
-2.45958820174,43.2146330584
-2.42265499743,43.2144520417
-2.34878965371,43.2140541425
-2.3364789158,43.2139831566
-2.2872364367,43.2136859533
-2.18875414151,43.2130277927
-2.48428659175,43.2057426939
-2.44735861246,43.2055697079
-2.43504935675,43.2055093904
-2.31195903761,43.2048331312
-2.29965025138,43.2047581962
-2.28734152564,43.2046819227
-2.41051787615,43.1963804976
-2.28744656604,43.1956778777
-2.39829923374,43.1873119402
-2.385993757,43.1872463532
-2.33677228224,43.18697073
-2.21372214036,43.1861886206
-2.18911280932,43.1860162893
-2.4599067973,43.1786155424
-2.44760293704,43.1785566123
-2.43529911435,43.1784963592
-2.37378058819,43.1781751994
-2.25074695273,43.1774331867
-2.44768430341,43.1695522183
-2.36157103978,43.1691027565
-2.34926931222,43.1690332426
-2.21395372394,43.1681807689
-2.39732197409,43.286358069
-1.91651771739,43.2918073794
-1.86772161422,43.2643213953
-2.16351751501,43.2578685194
-1.89252265431,43.2555601244
-2.17595814096,43.2489545248
-1.90500125894,43.2466760168
-1.88037063072,43.2464374436
-1.85574030674,43.2461935701
-2.16376435481,43.2398611608
-2.15144905482,43.2397701874
-2.13913381275,43.2396778884
-2.00367301485,43.238575133
-1.91747618944,43.2377905442
-1.90516262907,43.2376732151
-1.8928490849,43.2375546459
-1.88053561591,43.237434752
-1.85590890682,43.2371909903
-1.89301218739,43.2285518838
-1.85607742921,43.2281883952
-2.10245352531,43.2213859351
-1.95472538169,43.2201285466
-1.89317520011,43.2195490871
-2.17644416091,43.2129395571
-2.07796712948,43.2121860092
-1.97949628514,43.2113480194
-2.17656558799,43.2039357653
-2.16425750479,43.2038462334
-2.13964151009,43.2036631978
-1.93042007548,43.2018946125
-2.17668695896,43.194931959
-1.95518700251,43.1931191378
-2.10298268311,43.185371457
-2.09067870321,43.1852740505
-2.39749992225,43.2683498298
-2.04146380277,43.1848712547
-1.96764382862,43.1842277727
-1.93073474483,43.1838884736
-2.16462689525,43.1768348563
-2.11541705011,43.1764638526
-2.10311482049,43.1763678007
-2.09081265184,43.1762704261
-2.07851054502,43.176171729000004
-2.14014843523,43.1676482322
-2.09094653868,43.1672667871
-1.75575208991,43.3171825798
-1.74342275808,43.3170478543
-1.78059117506,43.3084459331
-1.75593586491,43.3081805254
-1.78077126127,43.2994438079
-1.78095126478,43.2904416683
-1.79345356097,43.2815701425
-1.83059287279,43.2729518577
-1.84325466636,43.2550722096
-1.81862086206,43.254820443
-1.80630408017,43.2546925716
-1.81879498256,43.2458180401
-1.84376590668,43.2280646306
-2.53448524526,43.0798905037
-2.59638139945,43.0080861647
-2.58411141413,43.0080420326
-2.57184145989,43.0079965859
-2.53503183034,43.0078523693
-2.49696684131,43.1607754037
-2.48466649305,43.1607204867
-2.46006590217,43.1606066851
-2.43546545554,43.1604875867
-2.42316528936,43.1604260543
-2.41086516238,43.1603631997
-2.37396502222,43.1601666578
-2.21406946078,43.159176814
-2.32366957752,43.2589311014
-2.48474241188,43.1517159821
-2.4478470013,43.1515433512
-2.38635540727,43.151229165
-2.3740572097,43.1511623523
-2.34946094401,43.1510247551
-2.29903017526,43.2587822621
-2.28797111608,43.1506574093
-2.22648265562,43.1502569133
-2.46022493263,43.1425977365
-2.39874217747,43.1422902862
-2.37414935468,43.1421580323
-2.2004747575,43.2581336577
-2.30037196391,43.1417293602
-2.27577991615,43.1415758336
-2.22659648836,43.1412528985
-2.18970956892,43.1409968036
-2.49718907324,43.1337617927
-2.38653604158,43.1332204602
-2.28818065796,43.1326490996
-2.26359233063,43.132492974
-2.4603838165,43.1245887302
-2.33745544727,43.1239411528
-2.28828535644,43.1236449229
-2.26370064102,43.1234888491
-2.25140835782,43.1234088317
-2.23911612949,43.1233274931
-2.49733705718,43.1157526468
-2.38671650938,43.1152116974
-2.34984371486,43.115007594
-2.32526208722,43.1148648142
-2.31297134162,43.1147914442
-2.30068064261,43.1147167543
-2.28839000665,43.1146407318
-2.23922799966,43.1143234072
-2.2023571741,43.1140715261
-2.49741100806,43.1067480456
-2.4851214921400002,43.1066932356
-2.47283201115,43.1066371059
-2.46054256596,43.1065796575
-2.44825315753,43.1065208964
-2.33765027745,43.1059325447
-2.34840534067,43.2500705665
-2.23933982472,43.1053193019
-2.22705129925,43.10523669
-2.2024744061,43.1050675079
-2.19018604008,43.1049809378
-2.49748494249,43.0977434185
-2.48519723027,43.097688625
-2.47290955296,43.0976325122
-2.44833430575,43.0975163401
-2.41147171674,43.0973322
-2.39918426566,43.0972681761
-2.2517384247,43.096396431
-2.23945160422,43.0963151776
-2.21487820487,43.0961486943
-2.20259158446,43.0960634741
-2.19030501801,43.0959769349
-2.46070122013,43.088570491
-2.33784497069,43.0879238232
-2.23956333227,43.0873110387
-2.19042394117,43.0869729175
-2.47306452942,43.0796232817
-2.39936086169,43.0792591868
-2.38707705297,43.0791938849
-2.37479328573,43.0791272645
-2.36250956082,43.0790593257
-2.2888082015,43.0786237495
-2.25195823068,43.078388079
-2.49770654144,43.0707294507
-2.41173114765,43.0703186294
-2.39944909873,43.0702546705
-2.38716708961,43.0701893908
-2.35032131501,43.0699856401
-2.33803948466,43.069915043500004
-2.30119426564,43.0696953464
-2.25206805777,43.0693838811
-2.4732193631,43.0616139937
-2.43637815992,43.0614379903
-2.39953729514,43.0612501398
-2.42239948036,43.2414647958
-2.3749769159,43.0611183072
-2.25217783431,43.0603796686
-2.49785410666,43.0527200664
-2.38734704255,43.052180359
-2.36279034266,43.0520459374
-2.35051205738,43.0519767484
-2.25228755997,43.0513754418
-2.24000972947,43.0512943376
-2.47337407446,43.0436046423
-2.36288386337,43.0430414461
-2.32605454054,43.0428299336
-2.31377819158,43.0427567844
-2.28922564492,43.0426065229
-2.48572645476,43.0346559393
-2.35070264716,43.0339678008
-2.4612554183,43.0255379361
-2.44898220519,43.0254793543
-2.43670902931,43.0254194565
-2.32625221892,43.0248210643
-2.27716148558,43.024520755
-2.41224900845,43.0162910852
-2.31408002179,43.015743541
-2.49822248775,43.0076963404
-2.41233518467,43.0072864431
-2.29923701647,43.2407743052
-2.40006570933,43.0072226398
-2.38779627001,43.0071575203
-2.375526872,43.0070910857
-2.36325751611,43.007023336
-2.35098820326,43.0069542705
-2.30191140941,43.0066647431
-2.28964233505,43.0065890617
-2.24056655913,43.0062731372
-2.22829776991,43.0061908565
-2.21602903363,43.0061072606
-2.004846473,43.1665486513
-1.99254675305,43.1664408588
-2.2376576072,43.2403791558
-2.14027503011,43.1586444511
-2.04188704911,43.1578607572
-2.02958892125,43.1577568715
-1.95580148875,43.157106346
-1.94350379895,43.1569933854
-2.17729301979,43.1499126964
-2.15269866241,43.1497326565
-2.12810454315,43.1495473315
-2.11580767232,43.1494526955
-2.20071067994,43.2401261252
-2.09121411128,43.1492594595
-2.07891742273,43.1491608595
-1.98054690925,43.1483250681
-2.17741408162,43.1409087955
-1.96840246406,43.1392113958
-2.11606778946,43.1314451817
-2.01772425384,43.1306412142
-1.95626155885,43.1300965043
-2.14078083815,43.1226291764
-2.12848922454,43.1225359453
-2.11619775824,43.1224414028
-2.10390635178,43.1223455402
-2.01786858707,43.1216376995
-1.99328686561,43.121423845
-1.94412418902,43.1209803882
-1.9318336733200001,43.1208662624
-2.15319701669,43.1137172023
-2.1409071445,43.1136253212
-2.12861733366,43.1135321207
-2.07945902999,43.113146157
-2.04259111864,43.1128429171
-1.9688567857,43.1122013468
-2.17789776666,43.1048930473
-2.14103337739,43.1046214576
-2.10416967901,43.1043380142
-2.03044429974,43.1037356562
-2.01815698403,43.1036306614
-1.99358238144,43.1034169571
-2.15344581833,43.0957093999
-2.07972935588,43.0951387622
-2.05515781471,43.0949380625
-2.11671693317,43.086426184
-2.07986441479,43.0861350474
-2.06758038515,43.0860353837
-2.05529644,43.0859344218
-2.04301255833,43.0858321416
-2.32396887061,43.2319189971
-2.00616122782,43.085517495
-1.9815939011,43.0853012858
-2.17825992562,43.0778810894
-2.1536943831,43.0777015421
-2.12912906916,43.0775167225
-2.31165459456,43.2318453137
-2.07999941171,43.0771313178
-2.06771716639,43.0770316905
-2.05557350024,43.0679270961
-2.03101292169,43.0677213709
-2.01873272957,43.0676165322
-2.15394271936,43.0596936257
-2.14166362049,43.0596019406
-2.09254796851,43.0592220711
-2.28702619537,43.2316939567
-2.16634415803,43.0507799834
-2.0928139166,43.0412144502
-2.08053873785,43.0411162657
-2.04371360014,43.040813914
-2.10522024766,43.0323074527
-2.08067339679,43.0321124715
-2.16671063695,43.0237678749
-2.15443863633,43.0236776392
-2.1421666926,43.0235860879
-2.1298948066,43.023493221
-2.10548224996,43.0142996771
-2.15468624729,43.0056695598
-2.11788133042,43.0053911785
-0.808887022765,42.8977552995
-0.712641760975,42.8508486834
-0.631166736571,42.74113417
-0.777981796357,42.7350732518
-0.633628655471,42.3539662754
-0.597233672947,42.3532087039
-0.680331138913,42.7331360731
-0.573317429248,42.343699241
-0.226628678932,42.4979216155
-0.214472852692,42.4976265424
-0.190161750443,42.4970325338
-0.202718458141,42.4883349937
-0.655919992277,42.7326388446
-0.643714652196,42.7323882809
-0.594894772395,42.7313730552
-0.313265541504,42.4639668158
-0.2768158545,42.4631059034
-0.839330928793,42.7272429051
-0.191772592868,42.4610520557
-0.277205955392,42.4541100824
-0.814919416642,42.7267794639
-0.766098142517,42.7258370485
-0.680666666804,42.7241379962
-0.668462777844,42.7238901083
-0.712974023407,42.8418505842
-0.595242632003,42.7223755233
-0.464159842956,42.3413347382
-0.851847635919,42.7184735801
0.00584502488603,42.4834189474
-0.154104548482,42.4871370163
-0.129798671877,42.4865302937
-0.766421190278,42.7168384416
-0.118059247082,42.4772304428
-0.179220077011,42.4697485435
-0.106737913056,42.4589350066
-0.693204304586,42.7153864325
-0.131443573495,42.4505516584
-0.119297860894,42.4502467323
-0.0828618499744,42.4493242277
-0.0707168986307,42.4490141446
-0.656597918621,42.7146429803
-0.119710357967,42.4412521259
-0.107566569696,42.4409460054
-0.0954229714732,42.4406386001
-0.700746724897,42.8416056094
-0.083697102727,42.4313355669
-0.0594143548883,42.4307144664
-0.0351323895562,42.4300881872
-0.607791528425,42.7136335697
-0.583389246212,42.7131210838
-0.0359807757923,42.4121002362
-0.632536667719,42.7051430624
0.187723721072,42.497032528
0.199878985859,42.4973302226
0.212034381274,42.4976266404
0.236345658204,42.4982156257
0.224587934918,42.4889264084
0.24889610825,42.489512636
0.273204898804,42.4900937455
-0.559340299707,42.7036060692
0.382602416328,42.4926452558
0.394758502019,42.4929223402
0.224985759211,42.4799310226
-0.547141396922,42.7033453516
0.249290467323,42.4805170681
0.261443079519,42.4808081643
0.273595784664,42.4810980002
0.285748668705,42.4813865489
0.395132011608,42.4839257424
0.298288965385,42.472677873
0.310440468475,42.4729637602
0.444483702402,42.4670269797
-0.815867008231,42.699782739
0.432699957116,42.4577583893
0.335888912855,42.4465430282
0.408771921775,42.4482145672
-0.754867145891,42.6986025491
0.360560431493,42.4381089164
-0.847796783374,42.8354605172
0.351067161857,42.3748537868
-0.608482872854,42.6956382663
-0.596285171655,42.6953828323
0.528486352638,42.495885336
-0.54749577733200006,42.6943480927
0.518107584307,42.4506352102
0.506315582201,42.4413739832
0.482381743159,42.4318453928
0.494527025395,42.4321116244
0.640620978571,42.4262079157
-0.742993722363,42.6893641118
0.701351072125,42.4274423999
0.713497600586,42.4276854553
0.531670232813,42.4149074102
0.61701201156,42.4077088335
-0.792104643317,42.6813169166
-0.767711865215,42.6808438452
-0.428143896782,42.3315264422
-0.416018365142,42.3312535413
-0.403892998807,42.3309793627
-0.755515697484,42.680605363
-0.307663759929,42.3107476445
-0.477726575962,42.3056130662
-0.405002935422,42.3039887174
-0.247455569759,42.3003116767
-0.235337723171,42.3000198904
-0.45384741461,42.2960794852
-0.332665262967,42.2933220043
-0.841203723985,42.6732484631
-0.0168222422851,42.3035425879
-0.707063603262,42.670640208
-0.0180968124712,42.2765605851
-0.335159440749,42.8066629889
-0.335545842014,42.7976673477
-0.323718421352,42.7883867138
-0.29060960394200003,42.7065656044
-0.887850062084,42.7371535527
-0.487238150115,42.6750316761
-0.316554869414,42.6711578588
-0.875641906742,42.7369275867
0.0694931117175,42.6831701942
-0.121113637528,42.6754131885
-0.108924301133,42.6751058689
0.202788221001,42.704513472
-0.888155657594,42.7281542713
-0.920076101601,42.50361059
-0.817128427405,42.6637868741
-0.609863625783,42.6596474579
-0.768356312676,42.6628464501
-0.683010853313,42.6611509862
-0.74429663395,42.6533699016
-0.79728896619,42.8795232444
-0.647793621888,42.6244130287
-0.635609501961,42.6241620997
0.193834000688,42.6322560643
-0.534818825341,42.3969089212
0.11809932529,42.4232626799
-0.736671841719,42.5271484375
-0.700174198621,42.526421324
-0.542033460009,42.5231364116
-0.72483256382,42.5179087006
-0.701080605157,42.8326075676
-0.676176895917,42.5169317854
-0.65184996562,42.5164356003
-0.700834509284,42.5084243003
-0.688855230501,42.8323613621
-0.66434864349,42.5076860432
-0.42664756927,42.6646809036
-0.83588387653,42.826231099
-0.292564926764,42.6615881507
-0.268188445599,42.6610089412
-0.475774046407,42.6567697532
-0.439207358854,42.6559576811
-0.427018786584,42.6556843977
-0.341703389016,42.6537350776
-0.329516139843,42.6534514012
-0.305142173123,42.6528801631
-0.244210237831,42.6514293521
-0.701414316196,42.8236095177
-0.366458191227,42.6453024286
-0.342086707539,42.6447391621
-0.293345791531,42.6435970295
-0.256791879309,42.6427268016
-0.208055757505,42.6415483504
-0.809843075876,42.8707594711
-0.775082066757,42.8160604699
-0.713969862669,42.8148562053
-0.23361975177,42.6151546931
-0.209262541069,42.6145634177
-0.197084212089,42.6142658406
-0.380154683107,42.6095972305
-0.25837250837,42.6067454048
-0.246195248608,42.6064530955
-0.234018145542,42.6061594904
-0.221841200071,42.6058645899
-0.319647392557,42.5991916838
-0.824290221133,42.8080017056
-0.763183890385,42.8068237721
-0.738742396569,42.8063434991
-0.210869039457,42.5785832028
-0.27251294172,42.5620587342
-0.309793526784,42.5449309131
-0.29762782798,42.544644396
-0.285462274648,42.5443565904
-0.273296893824,42.5440674953
-0.224637109327,42.5428982168
-0.714301498162,42.8058580496
-0.50518490255,42.5313446514
-0.517706418172,42.5226116782
-0.505543110737,42.5223473718
-0.237992084616,42.5162062815
-0.201514173792,42.5153204973
-0.189355237171,42.5150226593
-0.849045816273,42.7994648353
-0.18975858526,42.5060276058
0.0947127635786,42.6658034847
0.119087208069,42.666419293
0.107317227946,42.6571178472
0.131688551656,42.6577308705
-0.121944350589,42.6574247009
-0.109758513912,42.6571175706
-0.0975728683151,42.6568091458
-0.0853874145988,42.6564994267
-0.07320215389,42.6561884127
-0.787946858621,42.7983002321
0.132102193918,42.648736468
0.14428638915,42.6490409409
-0.0614409245443,42.6468822893
-0.0492578150322,42.6465687628
-0.775727507102,42.7980634233
-0.171913207365,42.6316562149
-0.159731880337,42.6313545606
-0.184500488694,42.6229617819
-0.160141144775,42.6223599527
-0.763508303744,42.7978253116
-0.12360352795,42.6214475029
-0.0870675640586,42.6205233717
-0.05053335384,42.6195875646
-0.184906068424,42.6139669706
-0.099663838299,42.6118385551
-0.0874871204461,42.6115293142
-0.0631342716952,42.6109069366
-0.751289249358,42.7975858968
-0.148783224228,42.6040680093
-0.112256637062,42.6031522304
-0.10008147545,42.602844377
0.0980600059511,42.5938502495
-0.039634773455,42.5922919516
-0.739070344468,42.7973451809
0.0863062555893,42.5845470432
0.134992277941,42.5857751441
-0.161776365254,42.5863813127
-0.088744706679,42.584547011
-0.0278902666221,42.5829827852
0.0867253113481,42.5755528838
-0.0526555008765,42.5746185139
-0.0161492586127,42.5736725012
-0.797929431861,42.8615261287
-0.812703202787,42.7897712181
-0.101750128619,42.5668674818
-0.089582139871,42.5665587203
-0.04091215372,42.5653106999
-0.0287451481257,42.5649954605
-0.00441178344261,42.5643610829
-0.788267589913,42.7893016144
0.0510657960511,42.5566307404
0.0875628480152,42.5575645118
-0.102166814032,42.5578732143
-0.0778345149867,42.5572545931
-0.0656686645822,42.5569433299
-0.0535030136086,42.556630767
-0.776050004976,42.789064876
0.100145590244,42.5488788729
-0.0904188136308,42.5485703548
-0.0660904000951,42.5479493301
-0.751615280157,42.7885874914
-0.0539264949155,42.5476368632
0.00326657162614,42.5373805327
-0.115162571151,42.5401917968
-0.00570314554505,42.537380542
0.028442733047,42.5200267729
-0.702747625298,42.7876171576
-0.00656308903931,42.5193934236
-0.837452919489,42.781236718
-0.17719644440000001,42.5147235239
-0.177601535956,42.505728566
-0.764156683596,42.7798283424
-0.834940662869,42.8532275487
-0.715295490943,42.7788634854
0.254347598934,42.6427275826
0.169471439213,42.6316565634
0.181652626873,42.6319569606
0.194238326922,42.6232611299
0.218598051757,42.6238552755
-0.78890859957,42.7713043303
0.267319546459,42.6250280641
0.243355597949,42.6154489292
-0.77669454453,42.7710677328
0.231575754486,42.6061599305
0.475142867861,42.6117878976
-0.764480637379,42.7708298336
0.244149311379,42.5974582307
0.147164245843,42.5860789399
-0.752266878927,42.7705906327
0.415361270766,42.5834395535
-0.727839809948,42.770108349
0.330531762832,42.5724890559
0.233566460283,42.561183429
0.343084948985,42.5637759146
-0.789228870583,42.7623056632
-0.777016579141,42.7620691366
0.392513731821,42.5469016602
0.198271129609,42.5333108232
0.381099634963,42.5286311982
0.393262678838,42.5289086168
-0.740380594906,42.761351749
0.223393315867,42.5159124794
0.369314455649,42.5193561126
0.393636895185,42.5199120701
0.369691982587,42.5103597161
0.381851377721,42.510638255
0.406170673957,42.5111914693
0.509530446068,42.6665706471
0.755971520899,42.5996230221
0.744440844199,42.5813864368
0.744765319519,42.5723877184
0.649737023764,42.5074419973
0.71054569436,42.5086732364
-0.885407748722,42.4489437136
-0.704078424872,42.751624544
-0.861716136736,42.4304931792
-0.886315921898,42.4219443091
-0.87416898448,42.42171955
-0.835248884806,42.4930333059
-0.823088641979,42.4928028236
-0.643032556085,42.7503839245
-0.630823846986,42.7501319059
-0.826496152761,42.7450096987
-0.704410736225,42.7426263507
-4.92117126431,43.190798957
-5.07801162118,43.0980113174
-5.02888895549,43.0988929672
-5.17593103787,43.0871863521
-5.15137601767,43.0876506923
-5.07770730618,43.0890121799
-5.00403323141,43.0903263419
-5.1756125015,43.0781877639
-5.11423278187,43.0793384053
-5.01601742168,43.0811111047
-5.00373983877,43.0813267743
-4.99146212066,43.0815411275
-4.96690628217,43.081965885
-5.10164874721,43.0705655662
-5.00344658131,43.0723271907
-4.97889460421,43.0727544461
-4.9420655959,43.0733854597
-5.15043160804,43.0606544539
-5.05224852283,43.0624575709
-5.03997497097,43.0626770484
-5.02770128159,43.0628952105
-5.01542744941,43.0631120577
-4.99467703715,43.1805362762
-5.00315345895,43.0633275913
-4.96633068056,43.0639662989
-4.91723169157,43.0647994917
-5.06421997493,43.0532375064
-5.03967659928,43.053677638
-5.02740470485,43.0538957314
-4.97831567655,43.0547549619
-4.94149743908,43.0553855778
-4.89240456,43.056207988
-5.14980272731,43.0426568716
-5.1375339615,43.0428867165
-5.07618782929,43.0440162492
-5.06391815021,43.0442382169
-5.02710826227,43.0448962357
-5.01483801813,43.0451129467
-5.00256761777,43.0453283444
-4.97802641302,43.0457551959
-5.0636164645,43.0352389114
-5.05134843293,43.0354594964
-5.03908026323,43.0356787674
-5.12464389504,43.0251173179
-5.00667982641,43.1713217622
-5.11237838698,43.025344399
-5.10011273682,43.0255701665
-5.02651578664,43.0268971966
-5.12402332175,43.0071193229
-5.09949932119,43.0075718912
-5.0504495836,43.0084612769
-4.9943841047,43.17153679
-4.96460706108,43.0099671603
-4.96432025437,43.0009672485
-4.95205825702,43.0011770559
-4.81849541019,43.0484015548
-5.05435355271,43.1254525148
-5.58872694082,42.9705354709
-4.88909256809,42.9482042379
-4.89913230441,42.8759981235
-5.51831292756,42.7469862802
-5.17897858485,42.8259883382
-6.37852062988,42.9426977041
-6.42824976274,42.9258169732
-5.18788798931,43.0779536895
-5.31029611709,43.0665425783
-5.29802399477,43.0667897681
-5.55197488116,42.9713611389
-5.53861359238,42.9446445093
-5.26120666428,43.0675234423
-5.54937427277,42.9083865644
-5.79329785338,42.8846815174
-5.7810662881,42.8849795444
-5.24893391422,43.0677653705
-5.75620201482,42.8765766663
-5.74397166756,42.8768706843
-5.71911536041,42.8684594895
-5.7187204582,42.8594641572
-5.64496969776,42.8521881845
-5.2608758792,43.0585253368
-5.33211206752,42.9940626483
-5.30759690878,42.9945596915
-5.28508312722,43.049039719
-5.50296984615,42.9724435867
-5.33143170589,42.9760670433
-5.44135388639,42.9647700204
-5.2605452495,43.0495272091
-5.29433483713,42.9678121055
-5.28474907319,43.0400417241
-5.39060826859,42.9208175263
-5.29233051451,42.9138233293
-5.28008855169,42.9140679039
-5.23111916307,42.9150331283
-5.25527598617,42.9055547141
-5.20631244413,42.9065092082
-5.25462007173,42.8875578362
-5.20567072533,42.8885117623
-5.19343301006,42.88874698
-5.2047092725,42.8615154643
-5.12371324937,42.998120301
-5.09919282503,42.9985727295
-5.29600938846,43.0128022354
-5.07467183666,42.9990199084
-4.9640335773,42.9919673201
-5.12309353458,42.9801222007
-5.06180925714,42.9812427377
-4.97600528924,42.9827563879
-4.8779353212,42.9844075475
-4.97571708613,42.973756494
-5.12247438964,42.9621240365
-5.08571496129,42.962799878
-5.12216503067,42.9531249303
-4.96260216764,42.9469674401
-4.93809948999,42.9473849475
-4.92584795555,42.9475917356
-4.86458833257,42.9486060206
-5.14604159713,42.9346699642
-4.999063829,42.9373315174
-4.95006678068,42.9381767584
-5.15797453864,42.9254406981
-5.33245248922,43.0030604179
-5.12123780624,42.9261275133
-5.1089919285,42.9263538259
-5.09674590964,42.9265788294
-5.07225345071,42.9270249083
-4.98652543038,42.9285448861
-4.96203048875,42.9289673755
-4.93753495897,42.9293846183
-5.32019320272,43.0033096745
-4.94949892867,42.920176529
-4.92500671045,42.9205910214
-4.99819084768,42.9103319493
-4.9492151988,42.9111763906
-5.0432661128,43.1616695241
-4.91248203364,42.9117959691
-5.09583062639,42.899580851
-5.0309726278,43.1618884463
-5.10776472315,42.8903567659
-5.0955258122,42.8905814929
-5.0063852236,43.1623223294
-4.93556316496,42.8663829738
-4.99409130488,43.1625372903
-4.94751556384,42.857175238
-4.94723274792,42.8481749919
-4.98179725118,43.1627509311
-5.0306745495,43.1528891394
-5.01838273057,43.1531066728
-4.94462880254,43.1543841535
-5.00579641447,43.1443234262
-4.99350610081,43.1445382521
-4.98121565232,43.1447517587
-4.96892506984,43.1449639461
-4.90943225826,43.209004669
-4.95663434428,43.1451748136
-5.03007880504,43.1348904778
-4.9809250539,43.1357521488
-4.96863627285,43.1359642696
-4.93176908063,43.1365927159
-4.91947975072,43.1367995598
-5.70531481538,42.8327676951
-5.68087023089,42.8333430626
-4.99292143598,43.1265391504
-4.98063458938,43.126752523
-4.95606048377,43.1271753125
-4.94377321581,43.127384729
-4.93148581651,43.1275928269
-4.91919828671,43.1277996061
-4.90691062721,43.1280050667
-4.89462282269,43.128209209
-4.87004683051,43.1286135372
-5.09090455009,43.1157857061
-5.04176808543,43.1166731766
-5.01719899473,43.1171090104
-5.00491421788,43.117324952
-4.90663109183,43.119005033
-4.8943450862,43.1192091116
-4.88205895265,43.1194118718
-4.869772692,43.1196133137
-5.07831607645,43.1070104389
-5.05375143074,43.1074540359
-5.0169034003,43.1081095558
-5.00462042253,43.1083254295
-4.98005406155,43.1087532242
-4.96777068001,43.1089651452
0.686395373523,42.8323690742
0.808972827563,42.8257755643
0.83373729203,42.8172418689
0.82309160912,42.7720147631
0.835306212985,42.7722463456
0.674844918763,42.8141253043
0.777729917562,42.3298903906
0.687066463746,42.8143728328
0.723732054823,42.815107622
0.824665874072,42.7270193252
0.735954233228,42.8153499521
0.760399043447,42.8158307029
1.11900602135,42.6872092742
0.772621705778,42.8160691468
1.70317977475,42.1819830854
0.784844516559,42.8163062873
1.12325980055,42.1379399154
1.1356182526,42.1291354735
0.778091704042,42.6630897497
0.74281632966,42.6263798862
0.698620618903,42.8326154576
0.755001653605,42.6266193031
0.77937282754,42.6270942481
0.767508822566,42.6178585825
0.767830348289,42.608859733
1.14744870341,42.1383330318
0.76815177509,42.5998609201
1.14771105387,42.1293313283
1.14797328458,42.1203296091
1.2567988572,42.1220342883
1.2688912,42.1222173709
0.699621705187,42.805620834
0.768794187185,42.5818632462
1.28098364804,42.1223991954
0.769436011135,42.5638655081
0.745737918184,42.5453915173
0.73421967056,42.5271541061
0.734545054602,42.5181554095
0.746709309535,42.5183952721
0.863444908663,42.6647133973
0.711841799741,42.8058656861
0.875638873805,42.6649401879
0.875945339699,42.6559407417
0.724062055361,42.8061092407
0.748503020821,42.806592441
1.69255886715,42.1098123887
1.70465119764,42.1099495709
1.70483447939,42.1009454278
0.772944623516,42.8070704544
0.687736937291,42.7963765257
1.08434264927,42.6235968763
0.712173418825,42.796867367
0.72439190423,42.7971108428
0.686730995674,42.8233709616
0.748829329016,42.7975938868
0.854344661288,42.5744919373
0.66363963215,42.7868824636
0.830304689744,42.5650341561
0.842478907213,42.565264004
0.675855710141,42.7871310566
0.842789120709,42.5562646818
0.724721601512,42.7881124286
0.855270142045,42.547493829
0.663978021947,42.7778844276
0.891783815918,42.5481713683
0.855578437469,42.5384944984
0.712836199882,42.7788706795
0.725051147291,42.7791139979
0.737266246132,42.7793560145
0.786128221404,42.78031111
0.689076073305,42.7603837574
0.762992462604,42.7438414224
0.787729656086,42.7353168902
0.664316272863,42.7688863948
0.734870290136,42.5091566969
0.916426597771,42.5396169372
0.676528813589,42.7691348285
0.875671582681,42.3047312505
0.700954358036,42.7696277924
0.710181451577,42.8508570671
0.722410572188,42.851101016
0.71316737838,42.76987233
0.774234827091,42.7710755372
0.786448794355,42.7713122904
0.676865144864,42.7601367034
0.750133102253,42.7615995502
1.29425828817,42.5278570187
1.30642905558,42.5280376259
1.31859994548,42.5282169473
0.762344974801,42.7618388122
1.28233448816,42.5186731902
1.29450337676,42.5188550134
1.3188415039,42.5192147964
0.786769230379,42.7623134649
0.677201321634,42.7511385618
0.689410483998,42.7513855373
0.73824873586,42.7523604586
0.73562585286,42.8243483954
0.76400533883,42.3746504787
0.788279674073,42.375121688
0.80041705844,42.3753553668
0.727919934895,42.3649351708
0.677537343983,42.7421404037
0.689744741079,42.7423873008
0.822511794749,42.4388145094
0.775200987997,42.7440792437
0.690078844631,42.7333890479
0.702284630725,42.7336345669
0.714490593004,42.7338787917
0.909659565844,42.3774006485
0.73890298171,42.7343633445
0.751109401747,42.7346036713
0.747849954215,42.8245895
0.763315983608,42.7348427029
0.702616817095,42.7246362195
0.714821016982,42.7248803661
0.739229879334,42.7253647629
0.751434536072,42.7256050123
0.763639356121,42.725843967
0.715151305121,42.7158819444
0.727353898115,42.7161247139
0.739556641911,42.716366184499996
0.788369218158,42.7173191089
0.703280775068,42.7066395302
0.727682285097,42.7071262133
0.703612530687,42.6976411677
